iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,seed,run_id,error_model,jitter_std
51,0.9859452715402943,0.9908443380899967,0.6576738618651946,0.884525058607378,0.9792610669309054,0.6426112984929426,0.5865513586312106,0.8807167733125355,0.6991536606463877,5.188110615079385,5.366498101973107,True,0.17838748689372233,ucb,0.03323540004203096,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
52,0.9262554981587616,0.7935135335973297,0.5048245191290721,0.9863411029873057,0.8988236622360202,0.5780091601255215,0.5522923593534323,0.9134682863124144,0.9700214559470179,5.215090845959624,4.9132903691642005,True,-0.3018004767954239,ucb,0.02908559999195859,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
53,0.9751091622450927,0.9267108079402492,0.5129858252115136,0.6838021710532034,0.5288437735209591,0.6915968972590124,0.5921057458798178,0.9136387715090529,0.946179392812665,4.921661966383298,4.851108969140497,True,-0.07055299724280177,ucb,0.08447149995481595,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
54,0.9934235911351446,0.7444314885650997,0.5192291118884242,0.9414668637525991,0.8422823062740176,0.7323627914532549,0.5478743210698235,0.994048156465202,0.7785487975643526,5.2435406746031985,5.240603642625099,True,-0.0029370319780993776,ucb,0.10409340000478551,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
55,0.9535677521463578,0.7418749069623078,0.5151020826903023,0.519941239633547,0.5258684377449813,0.5134248650215967,0.6617685272921077,0.97865740467349,0.5238911006298967,5.252946508274329,5.052347861594308,True,-0.20059864668002061,ucb,0.03656450001290068,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
56,0.8655645060870483,0.7694199941081115,0.7299545929269423,0.9503642629566802,0.531025280103413,0.931515394804457,0.5195517278743254,0.6427330629278498,0.7586214980269992,4.874546835136499,4.9598261828099375,True,0.08527934767343798,ucb,0.010810000007040799,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
57,0.5922422388628632,0.9112343612244261,0.6284779164650922,0.9459999760280197,0.66043925848916,0.5067580596583015,0.5357586122039638,0.5515690219887986,0.7384655062796517,4.552315259002577,4.6052573492024855,True,0.052942090199908955,ucb,0.010850099963136017,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
58,0.7215512543062329,0.6316668279629987,0.6670385426097306,0.9600635710962987,0.8609064248900511,0.6211383381328016,0.9381394532725547,0.8084104274351949,0.6925373009015847,4.748853383965774,4.350306356908226,True,-0.39854702705754796,ucb,0.016002600023057312,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
59,0.5452927943937297,0.5482696759643992,0.799300178612509,0.8560232139829768,0.8494253377038696,0.9153020517695338,0.9481751757278505,0.7647227855352614,0.9813220595889911,4.571914124644715,4.344837897079669,True,-0.22707622756504553,ucb,0.012503900041338056,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
60,0.9402015194025164,0.5700167139122925,0.5152897266654702,0.5967670801261009,0.610054260713423,0.545086947541352,0.8253914615000473,0.9689888225983128,0.6076022616944963,5.233798620068091,5.484213522283539,True,0.25041490221544754,ucb,0.09222729998873547,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
61,0.9344081594564806,0.5814292522823574,0.5879152655779386,0.8113340836581142,0.7400603012682582,0.6016884265720841,0.5533675133795741,0.8073489911056924,0.6524116011413954,5.170905285294629,5.692112455655064,True,0.521207170360435,ucb,0.0462732000160031,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
62,0.9859523061430433,0.587009429458768,0.5885578684331934,0.7666204178984505,0.6263916955780484,0.5153112986448737,0.7012833091543,0.7685344398761518,0.5264222626095371,5.113903397143328,4.829999763635712,True,-0.28390363350761544,ucb,0.03224989998852834,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
63,0.6277667270296301,0.5164778739935623,0.7699546575390859,0.713254794394516,0.8829543021547197,0.659515883899116,0.8381592546532062,0.9470977955043242,0.9983571350013583,4.657979498677938,4.627910959126116,True,-0.0300685395518223,ucb,0.011733499995898455,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
64,0.9817329140760642,0.6445662872292688,0.5204168794279538,0.9110596482031925,0.9215478959587133,0.9521557431608355,0.5959540851406079,0.7216881009032019,0.9232253509234469,4.8512397008136,4.673174812484813,True,-0.17806488832878622,ucb,0.010304900002665818,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
65,0.6970882661997193,0.675395070207031,0.8414308768501468,0.7118065642140956,0.8690396935516979,0.6190315438677882,0.5706670735759123,0.699265937550102,0.5741874040938564,4.236017971430486,4.368495268213777,True,0.13247729678329073,ucb,0.010859899979550391,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
66,0.5891062778593861,0.5566900638747942,0.6924796188265441,0.5866125330595031,0.6402213323459116,0.6321185438791386,0.5419825731015737,0.9992884464204911,0.8431992230903259,4.811630371039088,4.605637442266005,True,-0.20599292877308312,ucb,0.010794200003147125,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
67,0.7810760689626906,0.5857974258077319,0.7227410066236638,0.9334750647368597,0.6361371573580779,0.6669438152199387,0.5367555091326344,0.7299683590161299,0.7209458385470278,4.763116473738167,4.974823206541552,True,0.2117067328033846,ucb,0.011026399966794997,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
68,0.805937316825659,0.6142712636756205,0.9560661867058439,0.9061871223777567,0.7482484828602602,0.8578250477322883,0.9488584877864652,0.9288009026853337,0.8014732605914465,4.065152407630152,3.90489259887425,True,-0.1602598087559023,ucb,0.013902099977713078,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
69,0.5803959175838065,0.7850610183203277,0.9790343731399976,0.6619437834233848,0.5425002175863906,0.5989811645772052,0.7021774139539014,0.7066721538651265,0.900990863292211,4.091147257415813,4.359107543164652,True,0.2679602857488384,ucb,0.01526189997093752,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
70,0.8559532927814042,0.6591411327933061,0.517429638083036,0.8139928609337765,0.7840191623102558,0.5954648627213196,0.5080251589769,0.7191189868708847,0.636778277836276,4.741001792785639,5.079487292836376,True,0.3384855000507371,ucb,0.0599742999766022,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
71,0.9130996693954461,0.625602459577612,0.867232919665323,0.8845253550510621,0.5334653461642933,0.8228459006226435,0.900182660827355,0.5553635855052952,0.8145037743761266,4.62304260620242,4.85361302499998,True,0.23057041879756027,ucb,0.017445399949792773,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
72,0.7933539292556324,0.6522116970194374,0.8830561186652243,0.6207840054816276,0.7445618112331773,0.5346441230267085,0.7268772400858662,0.6087703622174934,0.6092064970204206,4.219518505692975,4.270960191805169,True,0.05144168611219352,ucb,0.012945700029376894,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
73,0.6879008262743784,0.5412662524956261,0.7978448777519836,0.894960443038346,0.6403694510460725,0.7844158201501672,0.7648807285268795,0.9980363368034368,0.7105852015091508,4.794360700422896,4.947389554620258,True,0.15302885419736267,ucb,0.014515000046230853,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
74,0.5294875490788944,0.5414681275146953,0.6275748093028959,0.5258699173377157,0.7420089521961073,0.8970840088383809,0.9342172486511913,0.9790957722867436,0.9988392384466939,4.77172255505008,4.4665887658151675,True,-0.3051337892349123,ucb,0.013920500001404434,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
75,0.9798697604049349,0.8597869629056735,0.9350162444357608,0.8896601301070508,0.542999442061088,0.7711286024048274,0.9000256733472449,0.9609196270969752,0.6701487917922526,4.3049731822508,4.271187372594932,True,-0.03378580965586735,ucb,0.012759800010826439,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
76,0.5367138510112761,0.912530989280552,0.7832048557417655,0.9564823922823746,0.5891688291926943,0.7816500865270882,0.6240956969505493,0.9139118557592661,0.7646331462509584,4.777372652155848,4.82237131147913,True,0.044998659323281905,ucb,0.01459809998050332,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
77,0.8787754176314619,0.6479991649769259,0.5982658728955165,0.8697159996974269,0.9073456985435804,0.9622158292279965,0.7028900338867183,0.8461243303281887,0.8384663141588746,5.136341081416126,5.119448713264817,True,-0.016892368151308904,ucb,0.010835500026587397,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
78,0.5908304553899536,0.5187939876618604,0.698101022309551,0.6677120298155288,0.5577037221576437,0.8321071351059768,0.9870474397599827,0.5372738582283532,0.685763024715824,4.247478601768676,4.445890410706421,True,0.19841180893774565,ucb,0.012143100029788911,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
79,0.9892105511058906,0.7051910465864135,0.9595800801735257,0.9638599965220732,0.9807519973872116,0.7798230795410105,0.6004176508533832,0.7149709132784087,0.8033992862552433,4.179778817121155,4.091529802045244,True,-0.0882490150759112,ucb,0.014207299973350018,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
80,0.7358857111277158,0.6740606336568615,0.8507498247987246,0.6233977441374284,0.7149917299063857,0.8697532817783062,0.8963936134813819,0.9110473432161621,0.7617241683208259,4.343130909245706,4.252287448146904,True,-0.09084346109880169,ucb,0.013527599978260696,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
81,0.9810011223618817,0.6228894432602634,0.9803523447446603,0.8661619319596178,0.8286346895919601,0.7921253251615948,0.7281501141162319,0.5041150308774189,0.8078115861417363,3.7038747932033242,3.7271718413384254,True,0.02329704813510113,ucb,0.016891100036446005,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
82,0.8785123170363833,0.8729334675128688,0.6056874289790413,0.9722962826626196,0.9779285613659652,0.544946189610664,0.5347470999491502,0.902675598287422,0.6033848413711191,5.160112518940837,5.59957735556331,True,0.43946483662247404,ucb,0.04865829995833337,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
83,0.953819921979131,0.8822007066089493,0.508496408087433,0.9110500908037242,0.8059868900256554,0.7125879680355645,0.5912092381747114,0.9174007409009309,0.5649735295668976,5.262901971969357,5.310124604818555,True,0.04722263284919842,ucb,0.04413110000314191,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
84,0.8986066677799502,0.624236532310106,0.5670249326314292,0.7858292610526918,0.7522511706436208,0.5093559577097577,0.5154610765454111,0.8523043715359091,0.733940571868771,5.2320694069590274,5.028408988202051,True,-0.20366041875697638,ucb,0.05258930003037676,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
85,0.7400899234504399,0.6712797198933098,0.6819632059409686,0.8461258541714878,0.7868273107293318,0.8279285640282168,0.5036768286679701,0.8086448723456257,0.9650445567042011,4.581846451053572,4.374399057725,True,-0.207447393328572,ucb,0.018551499990280718,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
86,0.6678278772093817,0.6847374893616309,0.8069471389294385,0.5621088706666993,0.5085324812459238,0.5156771260371028,0.5042308247144276,0.7666347039440313,0.7452539432489829,4.619995325791398,4.947661373252757,True,0.3276660474613595,ucb,0.017247800016775727,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
87,0.7425367522707771,0.7231720003715849,0.9203485825950475,0.7192142392213688,0.9241153161356739,0.5974419068626026,0.5877807868228029,0.5376599156708013,0.9971782227470269,4.361563774946213,4.3349823220010375,True,-0.02658145294517535,ucb,0.012948899995535612,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
88,0.85006638144519,0.9710855463912631,0.7357883952479984,0.6757657671512199,0.5680713861770892,0.9825826276913149,0.8147712818160084,0.7151071058093362,0.7533482955952209,4.828342488601261,4.896250425524046,True,0.06790793692278535,ucb,0.012501499964855611,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
89,0.7042918788522677,0.7149008496768807,0.9173307517391229,0.9188728108919181,0.5418476834307089,0.6858091441449379,0.7473118611587481,0.7362526359929361,0.8681059611952147,4.329673179780568,4.550679328496985,True,0.2210061487164169,ucb,0.00979049998568371,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
90,0.8002159735532011,0.5701564547205615,0.6304238576734462,0.7182883345080685,0.8331435707927862,0.7210660096247188,0.7640786776315517,0.8720893964608891,0.7083415758645089,5.012553452484847,5.19014174063959,True,0.17758828815474306,ucb,0.01426049997098744,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
91,0.8625887787202533,0.6557443070081259,0.6856057099195785,0.905401283435024,0.6482797144006944,0.6402449607059706,0.5486084507639947,0.852623110841936,0.8186089236590184,5.09943757837757,5.041471422853937,True,-0.05796615552363249,ucb,0.01292110001668334,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
92,0.8754175897864075,0.7772768043763485,0.9688024093725345,0.7655067015019413,0.7495217216195613,0.6858014775586572,0.6092430122214079,0.5511125791025353,0.7286883419482357,3.9572354961763048,3.7084323663418255,True,-0.2488031298344791,ucb,0.015228900010697544,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
93,0.7586499693894617,0.9772148192500532,0.8725089864931164,0.8580725887464433,0.6586247145334965,0.6821145445259245,0.5853746751050077,0.5401822128639038,0.7569593728566117,4.474013149231341,4.597188798205763,True,0.12317564897442164,ucb,0.01473620004253462,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
94,0.529862924589348,0.6372266831594638,0.640665575721407,0.8848380179796222,0.696020858780306,0.9095010902893574,0.5670266421560878,0.6690594572039961,0.7281800424286162,4.484150440585413,4.529217917039606,True,0.04506747645419258,ucb,0.01670229999581352,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
95,0.9311446224467587,0.6248901137080083,0.9282060414315787,0.5691238518933346,0.5437754275207511,0.7115433215026505,0.9555001200479326,0.7849920134173451,0.8528024502759447,4.366488564662482,4.537549491318263,True,0.17106092665578088,ucb,0.014909599965903908,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
96,0.6261879274870875,0.9013386320146829,0.5537150639185637,0.5787912285407661,0.6321886298444179,0.8412115420057353,0.9695585450877191,0.9406507256094612,0.6160871382831523,4.809109830304198,5.198730463757235,True,0.38962063345303677,ucb,0.015073200047481805,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
97,0.713143496110705,0.549679494193319,0.9049678829329935,0.8910042280873123,0.8076817968030933,0.8518419463274154,0.9279426934624426,0.7364510034074294,0.6575574593165783,3.96444321546809,3.8517140802320977,True,-0.11272913523599265,ucb,0.018068799981847405,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
98,0.964136401095219,0.5395338586732307,0.8456483565380687,0.5053064154625249,0.5949143557506943,0.8395403746250698,0.8305194709628791,0.6484564585367445,0.8465782940759494,4.7871628984914,4.478433910024544,True,-0.30872898846685587,ucb,0.01848470000550151,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
99,0.6736457393783238,0.5333746267263877,0.9446806515582156,0.7496663826795464,0.664457177796415,0.5742863204940645,0.5549071243201797,0.5354761527214655,0.5948212745273201,4.204821510476403,4.329442040449916,True,0.12462052997351206,ucb,0.017956600000616163,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
100,0.7002687852208913,0.9907967632673493,0.9414455035082275,0.8778369175057347,0.9532981164508054,0.570118495765549,0.8241080869682682,0.5965102258398493,0.6280722230770696,4.222485033876182,4.540300533371426,True,0.31781549949524446,ucb,0.01433309999993071,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,0.2
